FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
387,1995,5,18,5/18/1995,7:20:00,3,TX,48,1,12,0,5,0,-94.8,30.07,-94.72,30.13,6.5,500,Tornado,#0000FF
388,1995,5,18,5/18/1995,7:20:00,3,TX,48,1,12,0,5,0,-94.8,30.07,-94.72,30.13,6.5,500,Tornado,#0000FF
389,1995,5,26,5/26/1995,18:38:00,3,TX,48,0,0,0,0,0,-98.63,34.03,-98.58,34.08,4,30,Tornado,#888888
390,1995,5,26,5/26/1995,18:38:00,3,TX,48,0,0,0,0,0,-98.63,34.03,-98.58,34.08,4,30,Tornado,#888888
391,1995,5,31,5/31/1995,16:15:00,3,TX,48,1,0,0,0,0,-100.28,31.88,-100.28,31.77,8,50,Tornado,#0000FF
392,1995,5,31,5/31/1995,16:15:00,3,TX,48,1,0,0,0,0,-100.28,31.88,-100.28,31.77,8,50,Tornado,#0000FF
393,1995,5,31,5/31/1995,16:15:00,3,TX,48,1,0,0,0,0,-100.28,31.88,-100.28,31.77,8,50,Tornado,#0000FF
394,1995,6,2,6/2/1995,17:35:00,3,TX,48,3,12,0,7,0,-102.78,34.6,-102.73,34.73,10,500,Tornado,#FFAA00
395,1995,6,2,6/2/1995,17:35:00,3,TX,48,3,12,0,7,0,-102.78,34.6,-102.73,34.73,10,500,Tornado,#FFAA00
396,1995,6,2,6/2/1995,17:35:00,3,TX,48,3,12,0,7,0,-102.78,34.6,-102.73,34.73,10,500,Tornado,#FFAA00
397,1995,6,2,6/2/1995,17:35:00,3,TX,48,3,12,0,7,0,-102.78,34.6,-102.73,34.73,10,500,Tornado,#FFAA00
398,1995,6,2,6/2/1995,19:02:00,3,TX,48,2,3,0,4,0,-102.32,34.5,-102.28,34.57,6,100,Tornado,#008000
399,1995,6,2,6/2/1995,19:02:00,3,TX,48,2,3,0,4,0,-102.32,34.5,-102.28,34.57,6,100,Tornado,#008000
400,1995,6,2,6/2/1995,19:18:00,3,TX,48,1,0,0,0,0,-101.87,34.62,-101.63,34.63,11,150,Tornado,#0000FF
401,1995,6,2,6/2/1995,19:18:00,3,TX,48,1,0,0,0,0,-101.87,34.62,-101.63,34.63,11,150,Tornado,#0000FF
402,1995,6,2,6/2/1995,19:18:00,3,TX,48,1,0,0,0,0,-101.87,34.62,-101.63,34.63,11,150,Tornado,#0000FF
403,1995,6,2,6/2/1995,19:18:00,3,TX,48,1,0,0,0,0,-101.87,34.62,-101.63,34.63,11,150,Tornado,#0000FF
404,1995,6,2,6/2/1995,19:18:00,3,TX,48,1,0,0,0,0,-101.87,34.62,-101.63,34.63,11,150,Tornado,#0000FF
405,1995,6,2,6/2/1995,19:18:00,3,TX,48,1,0,0,0,0,-101.87,34.62,-101.63,34.63,11,150,Tornado,#0000FF
406,1995,6,2,6/2/1995,19:18:00,3,TX,48,1,0,0,0,0,-101.87,34.62,-101.63,34.63,11,150,Tornado,#0000FF
407,1995,6,3,6/3/1995,17:02:00,3,TX,48,0,0,0,0,0,-100.42,34.55,-100.32,34.58,3,100,Tornado,#888888
408,1995,6,3,6/3/1995,17:02:00,3,TX,48,0,0,0,0,0,-100.42,34.55,-100.32,34.58,3,100,Tornado,#888888
409,1995,6,3,6/3/1995,17:02:00,3,TX,48,0,0,0,0,0,-100.42,34.55,-100.32,34.58,3,100,Tornado,#888888
410,1995,6,4,6/4/1995,14:00:00,3,TX,48,1,0,0,4,0,-102.35,34.38,-102.3,34.38,3,100,Tornado,#0000FF
411,1995,6,5,6/5/1995,15:05:00,3,TX,48,2,0,0,5,0,-101.18,34.02,-101.08,33.83,13,350,Tornado,#008000
412,1995,6,5,6/5/1995,15:05:00,3,TX,48,2,0,0,5,0,-101.18,34.02,-101.08,33.83,13,350,Tornado,#008000
413,1995,6,5,6/5/1995,15:05:00,3,TX,48,2,0,0,5,0,-101.18,34.02,-101.08,33.83,13,350,Tornado,#008000
414,1995,6,5,6/5/1995,15:05:00,3,TX,48,2,0,0,5,0,-101.18,34.02,-101.08,33.83,13,350,Tornado,#008000
415,1995,6,5,6/5/1995,15:05:00,3,TX,48,2,0,0,5,0,-101.18,34.02,-101.08,33.83,13,350,Tornado,#008000
416,1995,6,5,6/5/1995,15:05:00,3,TX,48,2,0,0,5,0,-101.18,34.02,-101.08,33.83,13,350,Tornado,#008000
417,1995,6,8,6/8/1995,15:31:00,3,TX,48,4,7,0,7,0,-101.02,35.5,-100.97,35.53,3,200,Tornado,#FF0000
418,1995,6,8,6/8/1995,15:50:00,3,TX,48,2,0,0,5,0,-100.93,35.55,-100.85,35.63,6,40,Tornado,#008000
419,1995,6,8,6/8/1995,15:50:00,3,TX,48,2,0,0,5,0,-100.93,35.55,-100.85,35.63,6,40,Tornado,#008000
420,1995,6,8,6/8/1995,15:50:00,3,TX,48,2,0,0,5,0,-100.93,35.55,-100.85,35.63,6,40,Tornado,#008000
421,1995,6,8,6/8/1995,15:55:00,3,TX,48,1,0,0,0,0,-100.78,35.82,-100.63,35.87,3,200,Tornado,#0000FF
422,1995,6,8,6/8/1995,15:55:00,3,TX,48,1,0,0,0,0,-100.78,35.82,-100.63,35.87,3,200,Tornado,#0000FF
423,1995,6,8,6/8/1995,15:55:00,3,TX,48,1,0,0,0,0,-100.78,35.82,-100.63,35.87,3,200,Tornado,#0000FF
424,1995,6,8,6/8/1995,15:55:00,3,TX,48,1,0,0,0,0,-100.78,35.82,-100.63,35.87,3,200,Tornado,#0000FF
425,1995,6,8,6/8/1995,16:35:00,3,TX,48,1,0,0,5,0,-100.8,35.7,-100.63,35.78,10,250,Tornado,#0000FF
426,1995,6,8,6/8/1995,16:35:00,3,TX,48,1,0,0,5,0,-100.8,35.7,-100.63,35.78,10,250,Tornado,#0000FF
427,1995,6,8,6/8/1995,16:35:00,3,TX,48,1,0,0,5,0,-100.8,35.7,-100.63,35.78,10,250,Tornado,#0000FF
428,1995,6,8,6/8/1995,16:35:00,3,TX,48,1,0,0,5,0,-100.8,35.7,-100.63,35.78,10,250,Tornado,#0000FF
429,1995,6,8,6/8/1995,16:35:00,3,TX,48,1,0,0,5,0,-100.8,35.7,-100.63,35.78,10,250,Tornado,#0000FF
430,1995,6,8,6/8/1995,16:55:00,3,TX,48,2,0,0,0,0,-100.83,35.05,-100.77,35.1,10,500,Tornado,#008000
431,1995,6,8,6/8/1995,16:55:00,3,TX,48,2,0,0,0,0,-100.83,35.05,-100.77,35.1,10,500,Tornado,#008000
432,1995,6,8,6/8/1995,16:59:00,3,TX,48,2,0,0,5,0,-100.65,35.18,-100.62,35.23,4,200,Tornado,#008000
433,1995,6,8,6/8/1995,17:10:00,3,TX,48,2,0,0,0,0,-100.75,35.12,-100.7,35.2,9,400,Tornado,#008000
434,1995,6,8,6/8/1995,17:10:00,3,TX,48,2,0,0,0,0,-100.75,35.12,-100.7,35.2,9,400,Tornado,#008000
435,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
436,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
437,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
438,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
439,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
440,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
441,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
442,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
443,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
444,1995,6,8,6/8/1995,17:35:00,3,TX,48,4,0,0,5,0,-100.6,35.25,-100.38,35.55,29,600,Tornado,#FF0000
445,1995,6,8,6/8/1995,17:43:00,3,TX,48,0,0,0,0,0,-100.47,35.97,-100.38,36.03,4,150,Tornado,#888888
446,1995,6,8,6/8/1995,17:43:00,3,TX,48,0,0,0,0,0,-100.47,35.97,-100.38,36.03,4,150,Tornado,#888888
447,1995,6,8,6/8/1995,17:43:00,3,TX,48,0,0,0,0,0,-100.47,35.97,-100.38,36.03,4,150,Tornado,#888888
448,1995,6,8,6/8/1995,18:45:00,3,TX,48,4,0,0,6,0,-100.22,35.5,-100.1,35.68,15,2200,Tornado,#FF0000
449,1995,6,8,6/8/1995,18:45:00,3,TX,48,4,0,0,6,0,-100.22,35.5,-100.1,35.68,15,2200,Tornado,#FF0000
450,1995,6,8,6/8/1995,18:45:00,3,TX,48,4,0,0,6,0,-100.22,35.5,-100.1,35.68,15,2200,Tornado,#FF0000
451,1995,6,8,6/8/1995,18:45:00,3,TX,48,4,0,0,6,0,-100.22,35.5,-100.1,35.68,15,2200,Tornado,#FF0000
452,1995,6,8,6/8/1995,18:45:00,3,TX,48,4,0,0,6,0,-100.22,35.5,-100.1,35.68,15,2200,Tornado,#FF0000
453,1995,6,8,6/8/1995,18:45:00,3,TX,48,4,0,0,6,0,-100.22,35.5,-100.1,35.68,15,2200,Tornado,#FF0000
454,1995,7,23,7/23/1995,19:02:00,3,TX,48,1,0,0,0,0,-101.58,35.17,-101.52,35.12,4,150,Tornado,#0000FF
455,1995,7,23,7/23/1995,19:02:00,3,TX,48,1,0,0,0,0,-101.58,35.17,-101.52,35.12,4,150,Tornado,#0000FF
456,1995,12,15,12/15/1995,16:00:00,3,TX,48,0,0,0,3,0,-95.12,33.37,-95.02,33.37,8.4,30,Tornado,#888888
457,1995,12,15,12/15/1995,16:00:00,3,TX,48,0,0,0,3,0,-95.12,33.37,-95.02,33.37,8.4,30,Tornado,#888888
458,1995,12,17,12/17/1995,5:49:00,3,TX,48,0,0,0,6,0,-94.93,30.7,-94.87,30.73,4,50,Tornado,#888888
459,1995,12,18,12/18/1995,8:05:00,3,TX,48,0,0,0,0,0,-93.75,31.43,-93.65,31.47,0.2,30,Tornado,#888888
460,1995,12,18,12/18/1995,8:05:00,3,TX,48,0,0,0,0,0,-93.75,31.43,-93.65,31.47,0.2,30,Tornado,#888888
461,1995,12,18,12/18/1995,8:05:00,3,TX,48,0,0,0,0,0,-93.75,31.43,-93.65,31.47,0.2,30,Tornado,#888888
462,1996,3,5,3/5/1996,18:12:00,3,TX,48,0,0,0,0,0,-95.32,32.9,-95.25,32.88,0.5,25,Tornado,#888888
463,1996,3,5,3/5/1996,18:12:00,3,TX,48,0,0,0,0,0,-95.32,32.9,-95.25,32.88,0.5,25,Tornado,#888888
464,1996,4,21,4/21/1996,20:05:00,3,TX,48,0,0,0,0.01,0,-97.27,33.65,-97.23,33.65,2,30,Tornado,#888888
465,1996,5,9,5/9/1996,17:59:00,3,TX,48,0,0,0,0,0,-100.52,35.52,-100.43,35.52,5,100,Tornado,#888888
466,1996,5,9,5/9/1996,17:59:00,3,TX,48,0,0,0,0,0,-100.52,35.52,-100.43,35.52,5,100,Tornado,#888888
467,1996,5,10,5/10/1996,20:03:00,3,TX,48,1,0,0,1,0,-100.32,31.37,-100.23,31.37,5,1000,Tornado,#0000FF
468,1996,5,10,5/10/1996,20:03:00,3,TX,48,1,0,0,1,0,-100.32,31.37,-100.23,31.37,5,1000,Tornado,#0000FF
469,1996,5,24,5/24/1996,14:57:00,3,TX,48,0,0,0,0,0,-100.97,36.25,-100.93,36.25,0.6,40,Tornado,#888888
470,1996,5,24,5/24/1996,15:42:00,3,TX,48,0,0,0,0,0,-100.8,36.1,-100.65,36.12,0.5,50,Tornado,#888888
471,1996,5,24,5/24/1996,15:42:00,3,TX,48,0,0,0,0,0,-100.8,36.1,-100.65,36.12,0.5,50,Tornado,#888888
472,1996,5,24,5/24/1996,15:42:00,3,TX,48,0,0,0,0,0,-100.8,36.1,-100.65,36.12,0.5,50,Tornado,#888888
473,1996,5,24,5/24/1996,15:42:00,3,TX,48,0,0,0,0,0,-100.8,36.1,-100.65,36.12,0.5,50,Tornado,#888888
474,1996,5,25,5/25/1996,16:30:00,3,TX,48,0,0,0,0,0,-102.98,36.32,-102.93,36.38,5,100,Tornado,#888888
475,1996,5,25,5/25/1996,16:30:00,3,TX,48,0,0,0,0,0,-102.98,36.32,-102.93,36.38,5,100,Tornado,#888888
476,1996,5,25,5/25/1996,16:54:00,3,TX,48,2,0,0,0.15,0,-102.67,35.05,-102.63,35.02,3,200,Tornado,#008000
477,1996,5,25,5/25/1996,17:39:00,3,TX,48,1,0,0,0.2,0,-103,36.38,-102.95,36.43,4,200,Tornado,#0000FF
478,1996,5,25,5/25/1996,17:39:00,3,TX,48,1,0,0,0.2,0,-103,36.38,-102.95,36.43,4,200,Tornado,#0000FF
479,1996,5,25,5/25/1996,22:55:00,3,TX,48,1,0,0,0.01,0,-100.98,33.75,-100.73,33.77,17,20,Tornado,#0000FF
480,1996,5,25,5/25/1996,22:55:00,3,TX,48,1,0,0,0.01,0,-100.98,33.75,-100.73,33.77,17,20,Tornado,#0000FF
481,1996,5,25,5/25/1996,22:55:00,3,TX,48,1,0,0,0.01,0,-100.98,33.75,-100.73,33.77,17,20,Tornado,#0000FF
482,1996,5,25,5/25/1996,22:55:00,3,TX,48,1,0,0,0.01,0,-100.98,33.75,-100.73,33.77,17,20,Tornado,#0000FF
483,1996,5,25,5/25/1996,22:55:00,3,TX,48,1,0,0,0.01,0,-100.98,33.75,-100.73,33.77,17,20,Tornado,#0000FF
484,1996,5,25,5/25/1996,22:55:00,3,TX,48,1,0,0,0.01,0,-100.98,33.75,-100.73,33.77,17,20,Tornado,#0000FF
485,1996,5,25,5/25/1996,22:55:00,3,TX,48,1,0,0,0.01,0,-100.98,33.75,-100.73,33.77,17,20,Tornado,#0000FF
486,1996,6,2,6/2/1996,14:28:00,3,TX,48,0,0,0,0,0,-101.58,36.42,-101.55,36.38,3,50,Tornado,#888888
487,1996,6,18,6/18/1996,16:34:00,3,TX,48,0,0,0,0,0,-101.37,34.97,-101.3,34.98,0.5,50,Tornado,#888888
488,1996,6,18,6/18/1996,16:34:00,3,TX,48,0,0,0,0,0,-101.37,34.97,-101.3,34.98,0.5,50,Tornado,#888888
489,1996,8,23,8/23/1996,6:30:00,3,TX,48,0,0,0,0,0,-97.52,26.03,-97.57,26.03,5,30,Tornado,#888888
490,1996,9,15,9/15/1996,1:45:00,3,TX,48,2,1,0,0.02,0,-99.53,29.53,-99.53,29.58,4,700,Tornado,#008000
491,1996,9,20,9/20/1996,18:50:00,3,TX,48,0,0,0,0.5,0,-96.77,30.57,-96.65,30.53,1,50,Tornado,#888888
492,1996,9,20,9/20/1996,18:50:00,3,TX,48,0,0,0,0.5,0,-96.77,30.57,-96.65,30.53,1,50,Tornado,#888888
493,1996,9,20,9/20/1996,18:50:00,3,TX,48,0,0,0,0.5,0,-96.77,30.57,-96.65,30.53,1,50,Tornado,#888888
494,1996,9,20,9/20/1996,18:56:00,3,TX,48,0,0,0,0.5,0,-96.68,30.53,-96.53,30.35,0.5,50,Tornado,#888888
495,1996,9,20,9/20/1996,18:56:00,3,TX,48,0,0,0,0.5,0,-96.68,30.53,-96.53,30.35,0.5,50,Tornado,#888888
496,1996,9,20,9/20/1996,18:56:00,3,TX,48,0,0,0,0.5,0,-96.68,30.53,-96.53,30.35,0.5,50,Tornado,#888888
497,1996,9,20,9/20/1996,18:56:00,3,TX,48,0,0,0,0.5,0,-96.68,30.53,-96.53,30.35,0.5,50,Tornado,#888888
498,1996,9,20,9/20/1996,18:56:00,3,TX,48,0,0,0,0.5,0,-96.68,30.53,-96.53,30.35,0.5,50,Tornado,#888888
499,1996,9,20,9/20/1996,18:56:00,3,TX,48,0,0,0,0.5,0,-96.68,30.53,-96.53,30.35,0.5,50,Tornado,#888888
500,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
501,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
502,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
503,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
504,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
505,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
506,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
507,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
508,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
509,1996,10,21,10/21/1996,14:26:00,3,TX,48,1,0,0,0.04,0,-94.5,33.17,-94.15,33.12,22,25,Tornado,#0000FF
510,1996,11,7,11/7/1996,3:56:00,3,TX,48,2,0,0,0,0,-94.37,32.53,-94.28,32.57,5,1760,Tornado,#008000
511,1996,11,7,11/7/1996,3:56:00,3,TX,48,2,0,0,0,0,-94.37,32.53,-94.28,32.57,5,1760,Tornado,#008000
512,1997,1,23,1/23/1997,17:23:00,3,TX,48,1,4,0,0.05,0,-95.58,31.57,-95.53,31.58,1,30,Tornado,#0000FF
513,1997,2,20,2/20/1997,3:00:00,3,TX,48,1,0,0,0.8,0,-100.62,30.85,-100.62,31,10,50,Tornado,#0000FF
514,1997,2,20,2/20/1997,3:00:00,3,TX,48,1,0,0,0.8,0,-100.62,30.85,-100.62,31,10,50,Tornado,#0000FF
515,1997,2,20,2/20/1997,3:00:00,3,TX,48,1,0,0,0.8,0,-100.62,30.85,-100.62,31,10,50,Tornado,#0000FF
516,1997,2,20,2/20/1997,3:00:00,3,TX,48,1,0,0,0.8,0,-100.62,30.85,-100.62,31,10,50,Tornado,#0000FF
517,1997,2,20,2/20/1997,17:11:00,3,TX,48,0,0,0,0,0,-94.6,33.05,-94.55,33.17,8,50,Tornado,#888888
518,1997,2,20,2/20/1997,17:11:00,3,TX,48,0,0,0,0,0,-94.6,33.05,-94.55,33.17,8,50,Tornado,#888888
519,1997,2,20,2/20/1997,17:11:00,3,TX,48,0,0,0,0,0,-94.6,33.05,-94.55,33.17,8,50,Tornado,#888888
520,1997,4,10,4/10/1997,16:21:00,3,TX,48,1,0,0,0.01,0,-102.48,32.67,-102.45,32.72,2.2,130,Tornado,#0000FF
521,1997,5,6,5/6/1997,19:35:00,3,TX,48,0,0,0,0,0,-102.07,36.23,-101.98,36.25,0.7,10,Tornado,#888888
522,1997,5,6,5/6/1997,19:35:00,3,TX,48,0,0,0,0,0,-102.07,36.23,-101.98,36.25,0.7,10,Tornado,#888888
523,1997,5,7,5/7/1997,19:10:00,3,TX,48,0,0,0,0,0,-100.63,35.62,-100.57,35.6,1,50,Tornado,#888888
524,1997,5,25,5/25/1997,19:36:00,3,TX,48,2,0,0,0.1,0,-97.43,33.62,-97.38,33.6,1,73,Tornado,#008000
525,1997,5,25,5/25/1997,20:39:00,3,TX,48,1,0,0,0,0,-97.27,33.53,-97.2,33.52,3,50,Tornado,#0000FF
526,1997,5,25,5/25/1997,20:39:00,3,TX,48,1,0,0,0,0,-97.27,33.53,-97.2,33.52,3,50,Tornado,#0000FF
527,1997,5,27,5/27/1997,12:46:00,3,TX,48,3,0,0,0.15,0,-97.33,31.32,-97.38,31.27,3.7,150,Tornado,#FFAA00
528,1997,5,27,5/27/1997,12:46:00,3,TX,48,3,0,0,0.15,0,-97.33,31.32,-97.38,31.27,3.7,150,Tornado,#FFAA00
529,1997,5,27,5/27/1997,13:27:00,3,TX,48,3,0,0,0.9,0,-97.47,31.17,-97.53,31.12,1.4,273,Tornado,#FFAA00
530,1997,5,27,5/27/1997,13:27:00,3,TX,48,3,0,0,0.9,0,-97.47,31.17,-97.53,31.12,1.4,273,Tornado,#FFAA00
531,1997,5,27,5/27/1997,14:25:00,3,TX,48,2,0,0,0,0,-97.6,30.87,-97.62,30.83,2,200,Tornado,#008000
532,1997,5,27,5/27/1997,14:40:00,3,TX,48,5,12,27,40,0,-97.62,30.82,-97.67,30.77,5.1,650,Tornado,#FF00FF
533,1997,5,27,5/27/1997,14:40:00,3,TX,48,5,12,27,40,0,-97.62,30.82,-97.67,30.77,5.1,650,Tornado,#FF00FF
534,1997,5,27,5/27/1997,15:05:00,3,TX,48,3,15,0,70.05,0,-97.82,30.55,-97.88,30.43,9.2,200,Tornado,#FFAA00
535,1997,5,27,5/27/1997,15:05:00,3,TX,48,3,15,0,70.05,0,-97.82,30.55,-97.88,30.43,9.2,200,Tornado,#FFAA00
536,1997,5,27,5/27/1997,15:05:00,3,TX,48,3,15,0,70.05,0,-97.82,30.55,-97.88,30.43,9.2,200,Tornado,#FFAA00
537,1997,5,27,5/27/1997,15:50:00,3,TX,48,4,5,1,15,0,-98.02,30.37,-97.98,30.33,5.6,440,Tornado,#FF0000
538,1997,5,27,5/27/1997,16:38:00,3,TX,48,1,0,0,0.01,0,-97.87,30.02,-97.92,29.98,3.5,60,Tornado,#0000FF
539,1997,5,30,5/30/1997,16:54:00,3,TX,48,1,2,0,0.07,0,-97.52,31.42,-97.52,31.35,5,50,Tornado,#0000FF
540,1997,5,30,5/30/1997,16:54:00,3,TX,48,1,2,0,0.07,0,-97.52,31.42,-97.52,31.35,5,50,Tornado,#0000FF
541,1997,6,11,6/11/1997,17:20:00,3,TX,48,1,0,0,0,0,-100.5,35.43,-100.42,35.43,2,100,Tornado,#0000FF
542,1997,6,11,6/11/1997,17:20:00,3,TX,48,1,0,0,0,0,-100.5,35.43,-100.42,35.43,2,100,Tornado,#0000FF
543,1997,6,11,6/11/1997,17:46:00,3,TX,48,3,13,0,1.7,0,-100.45,35.33,-100.38,35.22,9,600,Tornado,#FFAA00
544,1997,6,11,6/11/1997,17:46:00,3,TX,48,3,13,0,1.7,0,-100.45,35.33,-100.38,35.22,9,600,Tornado,#FFAA00
545,1997,6,11,6/11/1997,17:46:00,3,TX,48,3,13,0,1.7,0,-100.45,35.33,-100.38,35.22,9,600,Tornado,#FFAA00
546,1997,6,11,6/11/1997,19:47:00,3,TX,48,1,0,0,0,0,-100.62,35.23,-100.57,35.18,4,200,Tornado,#0000FF
547,1997,6,11,6/11/1997,19:47:00,3,TX,48,1,0,0,0,0,-100.62,35.23,-100.57,35.18,4,200,Tornado,#0000FF
548,1997,6,11,6/11/1997,19:58:00,3,TX,48,1,0,0,0,0,-100.58,35.28,-100.57,35.17,1,200,Tornado,#0000FF
549,1997,6,11,6/11/1997,19:58:00,3,TX,48,1,0,0,0,0,-100.58,35.28,-100.57,35.17,1,200,Tornado,#0000FF
550,1997,6,11,6/11/1997,19:58:00,3,TX,48,1,0,0,0,0,-100.58,35.28,-100.57,35.17,1,200,Tornado,#0000FF
551,1997,6,11,6/11/1997,21:10:00,3,TX,48,1,0,0,0,0,-100.22,34.78,-100.1,34.75,9,100,Tornado,#0000FF
552,1997,6,11,6/11/1997,21:10:00,3,TX,48,1,0,0,0,0,-100.22,34.78,-100.1,34.75,9,100,Tornado,#0000FF
553,1997,6,11,6/11/1997,21:10:00,3,TX,48,1,0,0,0,0,-100.22,34.78,-100.1,34.75,9,100,Tornado,#0000FF
554,1997,6,12,6/12/1997,22:35:00,3,TX,48,1,0,0,0.002,0,-98.45,33.22,-98.38,33.07,11,100,Tornado,#0000FF
555,1997,6,12,6/12/1997,22:35:00,3,TX,48,1,0,0,0.002,0,-98.45,33.22,-98.38,33.07,11,100,Tornado,#0000FF
556,1997,6,12,6/12/1997,22:35:00,3,TX,48,1,0,0,0.002,0,-98.45,33.22,-98.38,33.07,11,100,Tornado,#0000FF
557,1997,6,12,6/12/1997,22:35:00,3,TX,48,1,0,0,0.002,0,-98.45,33.22,-98.38,33.07,11,100,Tornado,#0000FF
558,1997,6,16,6/16/1997,20:50:00,3,TX,48,1,0,0,0.15,0,-98.38,34.03,-98.32,34.13,6.5,100,Tornado,#0000FF
559,1997,6,16,6/16/1997,20:50:00,3,TX,48,1,0,0,0.15,0,-98.38,34.03,-98.32,34.13,6.5,100,Tornado,#0000FF
560,1997,6,16,6/16/1997,20:50:00,3,TX,48,1,0,0,0.15,0,-98.38,34.03,-98.32,34.13,6.5,100,Tornado,#0000FF
561,1997,10,23,10/23/1997,14:32:00,3,TX,48,2,0,0,0.15,0,-95.07,29.9,-95,29.97,7,440,Tornado,#008000
562,1997,10,23,10/23/1997,14:32:00,3,TX,48,2,0,0,0.15,0,-95.07,29.9,-95,29.97,7,440,Tornado,#008000
563,1997,10,23,10/23/1997,14:47:00,3,TX,48,1,0,0,0.05,0,-94.97,29.98,-94.93,30.02,3,440,Tornado,#0000FF
564,1997,10,23,10/23/1997,16:00:00,3,TX,48,2,1,0,0.18,0,-95.35,30.3,-95.27,30.28,5,440,Tornado,#008000
565,1997,10,23,10/23/1997,16:00:00,3,TX,48,2,1,0,0.18,0,-95.35,30.3,-95.27,30.28,5,440,Tornado,#008000
566,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
567,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
568,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
569,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
570,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
571,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
572,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
573,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
574,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
575,1997,10,23,10/23/1997,16:15:00,3,TX,48,0,0,0,0.02,0,-95.25,30.45,-95.22,30.47,2,50,Tornado,#888888
576,1997,10,23,10/23/1997,16:30:00,3,TX,48,1,0,0,0.09,0,-95.35,30.33,-95.28,30.33,4,100,Tornado,#0000FF
577,1997,10,23,10/23/1997,16:30:00,3,TX,48,1,0,0,0.09,0,-95.35,30.33,-95.28,30.33,4,100,Tornado,#0000FF
578,1997,10,23,10/23/1997,17:20:00,3,TX,48,0,0,0,0,0,-94.88,31.52,-94.73,31.58,11,150,Tornado,#888888
