FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
899,2008,5,7,5/7/2008,19:39:00,3,TX,48,0,0,0,0,0,-96.44,31.08,-96.4,31.08,2.08,50,Tornado,#888888
900,2008,5,14,5/14/2008,8:30:00,3,TX,48,1,0,0,0.2,0,-94.92,32.01,-94.86,32.03,4.26,300,Tornado,#0000FF
901,2008,5,14,5/14/2008,14:15:00,3,TX,48,0,0,0,0,0,-102.65,33.06,-102.62,33.08,1.91,75,Tornado,#888888
902,2008,5,14,5/14/2008,23:50:00,3,TX,48,1,0,0,0.01,0,-95.31,32.97,-95.25,32.97,3.21,100,Tornado,#0000FF
903,2008,5,25,5/25/2008,14:29:00,3,TX,48,0,0,0,0,0,-102.36,35.73,-102.33,35.75,1.73,50,Tornado,#888888
904,2008,5,25,5/25/2008,14:37:00,3,TX,48,0,0,0,0,0,-102.25,35.74,-102.12,35.76,7.65,75,Tornado,#888888
905,2008,5,25,5/25/2008,14:37:00,3,TX,48,0,0,0,0,0,-102.25,35.74,-102.12,35.76,7.65,75,Tornado,#888888
906,2008,5,25,5/25/2008,14:37:00,3,TX,48,0,0,0,0,0,-102.25,35.74,-102.12,35.76,7.65,75,Tornado,#888888
907,2008,10,6,10/6/2008,19:29:00,3,TX,48,0,0,0,0.055,0,-95.87,31.85,-95.73,31.88,6.95,50,Tornado,#888888
908,2008,10,6,10/6/2008,19:29:00,3,TX,48,0,0,0,0.055,0,-95.87,31.85,-95.73,31.88,6.95,50,Tornado,#888888
909,2008,10,6,10/6/2008,19:29:00,3,TX,48,0,0,0,0.055,0,-95.87,31.85,-95.73,31.88,6.95,50,Tornado,#888888
910,2008,10,6,10/6/2008,19:29:00,3,TX,48,0,0,0,0.055,0,-95.87,31.85,-95.73,31.88,6.95,50,Tornado,#888888
911,2008,12,8,12/8/2008,22:22:00,3,TX,48,1,1,0,0.4,0,-96.92,33.57,-96.78,33.64,10.57,200,Tornado,#0000FF
912,2008,12,8,12/8/2008,22:22:00,3,TX,48,1,1,0,0.4,0,-96.92,33.57,-96.78,33.64,10.57,200,Tornado,#0000FF
913,2008,12,8,12/8/2008,22:22:00,3,TX,48,1,1,0,0.4,0,-96.92,33.57,-96.78,33.64,10.57,200,Tornado,#0000FF
914,2008,12,8,12/8/2008,22:22:00,3,TX,48,1,1,0,0.4,0,-96.92,33.57,-96.78,33.64,10.57,200,Tornado,#0000FF
915,2008,12,8,12/8/2008,22:43:00,3,TX,48,2,3,0,0.75,0,-96.61,33.71,-96.55,33.73,3.63,125,Tornado,#008000
916,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
917,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
918,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
919,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
920,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
921,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
922,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
923,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
924,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
925,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
926,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
927,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
928,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
929,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
930,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
931,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
932,2009,2,10,2/10/2009,18:45:00,3,TX,48,4,0,8,3,0,-97.62,33.93,-97.113,34.26,36.99,880,Tornado,#FF0000
933,2009,2,10,2/10/2009,23:16:00,3,TX,48,1,0,0,0.4,0,-95.497,32.578,-95.43,32.664,7.11,300,Tornado,#0000FF
934,2009,2,10,2/10/2009,23:16:00,3,TX,48,1,0,0,0.4,0,-95.497,32.578,-95.43,32.664,7.11,300,Tornado,#0000FF
935,2009,2,10,2/10/2009,23:16:00,3,TX,48,1,0,0,0.4,0,-95.497,32.578,-95.43,32.664,7.11,300,Tornado,#0000FF
936,2009,4,9,4/9/2009,18:52:00,3,TX,48,1,0,0,0.02,0,-94.686,33.0621,-94.5866,33.0691,5.78,150,Tornado,#0000FF
937,2009,4,9,4/9/2009,18:52:00,3,TX,48,1,0,0,0.02,0,-94.686,33.0621,-94.5866,33.0691,5.78,150,Tornado,#0000FF
938,2009,4,9,4/9/2009,19:05:00,3,TX,48,2,0,0,0.75,0,-94.4864,33.0541,-94.1971,33.0624,16.76,190,Tornado,#008000
939,2009,4,9,4/9/2009,19:05:00,3,TX,48,2,0,0,0.75,0,-94.4864,33.0541,-94.1971,33.0624,16.76,190,Tornado,#008000
940,2009,4,9,4/9/2009,19:05:00,3,TX,48,2,0,0,0.75,0,-94.4864,33.0541,-94.1971,33.0624,16.76,190,Tornado,#008000
941,2009,4,9,4/9/2009,19:05:00,3,TX,48,2,0,0,0.75,0,-94.4864,33.0541,-94.1971,33.0624,16.76,190,Tornado,#008000
942,2009,4,9,4/9/2009,19:05:00,3,TX,48,2,0,0,0.75,0,-94.4864,33.0541,-94.1971,33.0624,16.76,190,Tornado,#008000
943,2009,4,9,4/9/2009,19:05:00,3,TX,48,2,0,0,0.75,0,-94.4864,33.0541,-94.1971,33.0624,16.76,190,Tornado,#008000
944,2009,4,9,4/9/2009,19:05:00,3,TX,48,2,0,0,0.75,0,-94.4864,33.0541,-94.1971,33.0624,16.76,190,Tornado,#008000
945,2009,4,9,4/9/2009,19:05:00,3,TX,48,2,0,0,0.75,0,-94.4864,33.0541,-94.1971,33.0624,16.76,190,Tornado,#008000
946,2009,4,9,4/9/2009,19:41:00,3,TX,48,0,0,0,0.05,0,-94.1163,33.048,-94.0531,33.0359,3.75,75,Tornado,#888888
947,2009,4,9,4/9/2009,20:13:00,3,TX,48,1,0,0,1,0,-94.6237,32.6176,-94.5786,32.6122,2.65,200,Tornado,#0000FF
948,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
949,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
950,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
951,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
952,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
953,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
954,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
955,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
956,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
957,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
958,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
959,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
960,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
961,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
962,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
963,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
964,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
965,2009,4,9,4/9/2009,20:48:00,3,TX,48,2,2,0,13.25,0,-94.1434,32.5363,-93.51,32.476,37.17,500,Tornado,#008000
966,2009,4,16,4/16/2009,19:56:00,3,TX,48,1,0,0,0.13,0,-102.07,33.73,-102.05,33.84,7.57,125,Tornado,#0000FF
967,2009,4,16,4/16/2009,19:56:00,3,TX,48,1,0,0,0.13,0,-102.07,33.73,-102.05,33.84,7.57,125,Tornado,#0000FF
968,2009,4,16,4/16/2009,19:56:00,3,TX,48,1,0,0,0.13,0,-102.07,33.73,-102.05,33.84,7.57,125,Tornado,#0000FF
969,2009,4,16,4/16/2009,20:20:00,3,TX,48,1,0,0,0.04,0,-102.024,32.254,-101.906,32.2985,7.59,300,Tornado,#0000FF
970,2009,4,16,4/16/2009,20:20:00,3,TX,48,1,0,0,0.04,0,-102.024,32.254,-101.906,32.2985,7.59,300,Tornado,#0000FF
971,2009,4,16,4/16/2009,20:20:00,3,TX,48,1,0,0,0.04,0,-102.024,32.254,-101.906,32.2985,7.59,300,Tornado,#0000FF
972,2009,4,16,4/16/2009,20:53:00,3,TX,48,2,0,0,0.083,0,-101.579,32.3041,-101.454,32.4291,11.31,450,Tornado,#008000
973,2009,4,16,4/16/2009,20:53:00,3,TX,48,2,0,0,0.083,0,-101.579,32.3041,-101.454,32.4291,11.31,450,Tornado,#008000
974,2009,4,16,4/16/2009,20:53:00,3,TX,48,2,0,0,0.083,0,-101.579,32.3041,-101.454,32.4291,11.31,450,Tornado,#008000
975,2009,4,16,4/16/2009,20:53:00,3,TX,48,2,0,0,0.083,0,-101.579,32.3041,-101.454,32.4291,11.31,450,Tornado,#008000
976,2009,4,16,4/16/2009,20:53:00,3,TX,48,2,0,0,0.083,0,-101.579,32.3041,-101.454,32.4291,11.31,450,Tornado,#008000
977,2009,4,16,4/16/2009,20:55:00,3,TX,48,1,0,0,0.007,0,-101.779,32.3235,-101.68,32.3911,7.42,200,Tornado,#0000FF
978,2009,4,16,4/16/2009,20:55:00,3,TX,48,1,0,0,0.007,0,-101.779,32.3235,-101.68,32.3911,7.42,200,Tornado,#0000FF
979,2009,4,16,4/16/2009,20:55:00,3,TX,48,1,0,0,0.007,0,-101.779,32.3235,-101.68,32.3911,7.42,200,Tornado,#0000FF
980,2009,4,28,4/28/2009,14:41:00,3,TX,48,0,0,0,0,0,-96.3305,30.9261,-96.2914,30.9211,3.22,10,Tornado,#888888
981,2009,4,28,4/28/2009,16:30:00,3,TX,48,0,0,0,0,0,-96.0638,30.8787,-96.0246,30.8848,2.36,10,Tornado,#888888
982,2009,4,29,4/29/2009,15:20:00,3,TX,48,0,0,0,0,0,-100.705,34.518,-100.668,34.5451,2.75,100,Tornado,#888888
983,2009,4,29,4/29/2009,17:11:00,3,TX,48,1,0,0,0.025,0,-101.282,34.1681,-101.194,34.1062,4,125,Tornado,#0000FF
984,2009,4,29,4/29/2009,17:11:00,3,TX,48,1,0,0,0.025,0,-101.282,34.1681,-101.194,34.1062,4,125,Tornado,#0000FF
985,2009,4,29,4/29/2009,17:11:00,3,TX,48,1,0,0,0.025,0,-101.282,34.1681,-101.194,34.1062,4,125,Tornado,#0000FF
986,2009,5,2,5/2/2009,15:04:00,3,TX,48,0,0,0,0,0,-96.07,33.13,-96.0245,33.1457,2.85,33,Tornado,#888888
987,2009,5,2,5/2/2009,16:51:00,3,TX,48,1,0,0,0,0,-94.363,33.236,-94.327,33.227,2.17,125,Tornado,#0000FF
988,2009,5,3,5/3/2009,5:44:00,3,TX,48,1,0,0,0.06,0,-95.18,31.2,-95.1454,31.1949,2.08,50,Tornado,#0000FF
989,2009,5,15,5/15/2009,16:09:00,3,TX,48,2,1,0,0.05,0,-100.904,35.5522,-100.888,35.5023,3,880,Tornado,#008000
990,2009,5,15,5/15/2009,16:25:00,3,TX,48,1,0,0,0.04,0,-100.845,35.4505,-100.77,35.3891,6,440,Tornado,#0000FF
991,2009,5,15,5/15/2009,16:25:00,3,TX,48,1,0,0,0.04,0,-100.845,35.4505,-100.77,35.3891,6,440,Tornado,#0000FF
992,2009,6,10,6/10/2009,17:40:00,3,TX,48,0,0,0,0.005,0,-97.23,33,-97.1897,32.9995,2.34,50,Tornado,#888888
993,2009,6,10,6/10/2009,20:22:00,3,TX,48,0,0,0,0,0,-95.2772,33.6347,-95.2449,33.6586,2.49,100,Tornado,#888888
994,2009,6,10,6/10/2009,20:25:00,3,TX,48,0,0,0,0,0,-95.0939,33.3597,-95.0526,33.3462,2.56,100,Tornado,#888888
995,2009,6,12,6/12/2009,16:50:00,3,TX,48,1,0,0,0.02,0,-98.1457,33.0621,-98.0983,33.0352,3.31,50,Tornado,#0000FF
996,2009,6,12,6/12/2009,18:15:00,3,TX,48,1,0,0,0.03,0,-97.9043,32.6807,-97.8862,32.6374,3.17,50,Tornado,#0000FF
997,2009,6,13,6/13/2009,17:25:00,3,TX,48,1,0,0,0.1,0,-100.23,33.1862,-100.187,33.1384,4,200,Tornado,#0000FF
998,2009,6,13,6/13/2009,17:30:00,3,TX,48,2,0,0,1,0,-99.95,33.2,-99.9,33.17,3.56,440,Tornado,#008000
999,2009,8,30,8/30/2009,14:58:00,3,TX,48,0,0,0,0.01,0,-97.1492,27.9832,-97.1507,27.9328,3.48,25,Tornado,#888888
1000,2009,10,29,10/29/2009,15:44:00,3,TX,48,0,0,0,0,0,-94.4226,32.0462,-94.378,32.0894,3.96,100,Tornado,#888888
1001,2009,10,29,10/29/2009,18:02:00,3,TX,48,0,0,0,0,0,-94.2015,33.3862,-94.1764,33.4399,3.98,75,Tornado,#888888
1002,2009,12,23,12/23/2009,14:35:00,3,TX,48,0,0,0,0,0,-95.18,32.01,-95.14,32.01,2.28,50,Tornado,#888888
1003,2009,12,23,12/23/2009,15:04:00,3,TX,48,0,0,0,0,0,-95.03,32.11,-94.99,32.13,2.79,50,Tornado,#888888
1004,2009,12,23,12/23/2009,16:39:00,3,TX,48,2,0,0,1,0,-94.69,32.49,-94.63,32.58,7.03,200,Tornado,#008000
1005,2009,12,23,12/23/2009,16:39:00,3,TX,48,2,0,0,1,0,-94.69,32.49,-94.63,32.58,7.03,200,Tornado,#008000
1006,2009,12,23,12/23/2009,16:39:00,3,TX,48,2,0,0,1,0,-94.69,32.49,-94.63,32.58,7.03,200,Tornado,#008000
1007,2009,12,23,12/23/2009,21:56:00,3,TX,48,3,2,0,10,0,-94.72,31.31,-94.69,31.37,4.06,300,Tornado,#FFAA00
1008,2009,12,23,12/23/2009,22:10:00,3,TX,48,1,0,0,0,0,-94.06,33.04,-94.02,33.1,4.79,150,Tornado,#0000FF
1009,2009,12,23,12/23/2009,22:10:00,3,TX,48,1,0,0,0,0,-94.06,33.04,-94.02,33.1,4.79,150,Tornado,#0000FF
1010,2009,12,23,12/23/2009,23:26:00,3,TX,48,2,0,0,0.25,0,-94.38,31.93,-94.3,32.06,10.13,200,Tornado,#008000
1011,2009,12,23,12/23/2009,23:26:00,3,TX,48,2,0,0,0.25,0,-94.38,31.93,-94.3,32.06,10.13,200,Tornado,#008000
1012,2009,12,23,12/23/2009,23:26:00,3,TX,48,2,0,0,0.25,0,-94.38,31.93,-94.3,32.06,10.13,200,Tornado,#008000
1013,2009,12,23,12/23/2009,23:26:00,3,TX,48,2,0,0,0.25,0,-94.38,31.93,-94.3,32.06,10.13,200,Tornado,#008000
1014,2010,1,20,1/20/2010,17:18:00,3,TX,48,3,0,0,1.5,0,-94.1689,32.4869,-93.9127,32.5506,15.56,1087,Tornado,#FFAA00
1015,2010,1,20,1/20/2010,17:18:00,3,TX,48,3,0,0,1.5,0,-94.1689,32.4869,-93.9127,32.5506,15.56,1087,Tornado,#FFAA00
1016,2010,1,20,1/20/2010,17:18:00,3,TX,48,3,0,0,1.5,0,-94.1689,32.4869,-93.9127,32.5506,15.56,1087,Tornado,#FFAA00
1017,2010,1,20,1/20/2010,17:18:00,3,TX,48,3,0,0,1.5,0,-94.1689,32.4869,-93.9127,32.5506,15.56,1087,Tornado,#FFAA00
1018,2010,1,20,1/20/2010,17:18:00,3,TX,48,3,0,0,1.5,0,-94.1689,32.4869,-93.9127,32.5506,15.56,1087,Tornado,#FFAA00
1019,2010,1,20,1/20/2010,17:18:00,3,TX,48,3,0,0,1.5,0,-94.1689,32.4869,-93.9127,32.5506,15.56,1087,Tornado,#FFAA00
1020,2010,1,20,1/20/2010,17:18:00,3,TX,48,3,0,0,1.5,0,-94.1689,32.4869,-93.9127,32.5506,15.56,1087,Tornado,#FFAA00
1021,2010,1,20,1/20/2010,17:19:00,3,TX,48,2,0,0,1,0,-95.8725,32.571,-95.6284,32.6481,15.17,100,Tornado,#008000
1022,2010,1,20,1/20/2010,17:19:00,3,TX,48,2,0,0,1,0,-95.8725,32.571,-95.6284,32.6481,15.17,100,Tornado,#008000
1023,2010,1,20,1/20/2010,17:19:00,3,TX,48,2,0,0,1,0,-95.8725,32.571,-95.6284,32.6481,15.17,100,Tornado,#008000
1024,2010,1,20,1/20/2010,17:19:00,3,TX,48,2,0,0,1,0,-95.8725,32.571,-95.6284,32.6481,15.17,100,Tornado,#008000
1025,2010,1,20,1/20/2010,17:19:00,3,TX,48,2,0,0,1,0,-95.8725,32.571,-95.6284,32.6481,15.17,100,Tornado,#008000
1026,2010,1,20,1/20/2010,17:19:00,3,TX,48,2,0,0,1,0,-95.8725,32.571,-95.6284,32.6481,15.17,100,Tornado,#008000
1027,2010,1,20,1/20/2010,17:19:00,3,TX,48,2,0,0,1,0,-95.8725,32.571,-95.6284,32.6481,15.17,100,Tornado,#008000
1028,2010,1,20,1/20/2010,18:22:00,3,TX,48,0,0,0,0.1,0,-95.7142,33.0531,-95.6568,33.0744,5.42,50,Tornado,#888888
1029,2010,1,20,1/20/2010,18:23:00,3,TX,48,1,0,0,0.075,0,-95.6296,32.0872,-95.5855,32.1058,3,100,Tornado,#0000FF
1030,2010,4,22,4/22/2010,16:10:00,3,TX,48,0,0,0,0,0,-100.98,35.16,-100.887,35.1589,5.24,100,Tornado,#888888
1031,2010,4,22,4/22/2010,16:10:00,3,TX,48,0,0,0,0,0,-100.98,35.16,-100.887,35.1589,5.24,100,Tornado,#888888
1032,2010,4,22,4/22/2010,16:20:00,3,TX,48,1,0,0,0.003,0,-101.2,34.9866,-101.1,35.1119,10.34,100,Tornado,#0000FF
1033,2010,4,22,4/22/2010,16:20:00,3,TX,48,1,0,0,0.003,0,-101.2,34.9866,-101.1,35.1119,10.34,100,Tornado,#0000FF
1034,2010,4,22,4/22/2010,16:20:00,3,TX,48,1,0,0,0.003,0,-101.2,34.9866,-101.1,35.1119,10.34,100,Tornado,#0000FF
1035,2010,4,22,4/22/2010,16:20:00,3,TX,48,1,0,0,0.003,0,-101.2,34.9866,-101.1,35.1119,10.34,100,Tornado,#0000FF
1036,2010,4,22,4/22/2010,17:30:00,3,TX,48,0,0,0,0,0,-100.8,35.26,-100.648,35.2958,4.01,440,Tornado,#888888
1037,2010,4,22,4/22/2010,17:30:00,3,TX,48,0,0,0,0,0,-100.8,35.26,-100.648,35.2958,4.01,440,Tornado,#888888
1038,2010,4,22,4/22/2010,17:30:00,3,TX,48,0,0,0,0,0,-100.8,35.26,-100.648,35.2958,4.01,440,Tornado,#888888
1039,2010,4,22,4/22/2010,17:30:00,3,TX,48,0,0,0,0,0,-100.8,35.26,-100.648,35.2958,4.01,440,Tornado,#888888
1040,2010,4,22,4/22/2010,17:40:00,3,TX,48,0,0,0,0,0,-100.639,35.4909,-100.56,35.49,4.47,100,Tornado,#888888
1041,2010,4,22,4/22/2010,17:40:00,3,TX,48,0,0,0,0,0,-100.639,35.4909,-100.56,35.49,4.47,100,Tornado,#888888
1042,2010,4,22,4/22/2010,18:20:00,3,TX,48,2,0,0,0.1,0,-100.664,34.153,-100.5,34.1905,9,1300,Tornado,#008000
1043,2010,4,22,4/22/2010,18:20:00,3,TX,48,2,0,0,0.1,0,-100.664,34.153,-100.5,34.1905,9,1300,Tornado,#008000
1044,2010,4,22,4/22/2010,18:20:00,3,TX,48,2,0,0,0.1,0,-100.664,34.153,-100.5,34.1905,9,1300,Tornado,#008000
1045,2010,4,22,4/22/2010,18:20:00,3,TX,48,2,0,0,0.1,0,-100.664,34.153,-100.5,34.1905,9,1300,Tornado,#008000
1046,2010,4,22,4/22/2010,18:46:00,3,TX,48,3,0,0,0.3,0,-100.512,34.1688,-100.329,34.2615,12.25,975,Tornado,#FFAA00
1047,2010,4,22,4/22/2010,18:46:00,3,TX,48,3,0,0,0.3,0,-100.512,34.1688,-100.329,34.2615,12.25,975,Tornado,#FFAA00
1048,2010,4,22,4/22/2010,18:46:00,3,TX,48,3,0,0,0.3,0,-100.512,34.1688,-100.329,34.2615,12.25,975,Tornado,#FFAA00
1049,2010,4,22,4/22/2010,18:46:00,3,TX,48,3,0,0,0.3,0,-100.512,34.1688,-100.329,34.2615,12.25,975,Tornado,#FFAA00
1050,2010,4,22,4/22/2010,18:46:00,3,TX,48,3,0,0,0.3,0,-100.512,34.1688,-100.329,34.2615,12.25,975,Tornado,#FFAA00
1051,2010,4,22,4/22/2010,18:46:00,3,TX,48,3,0,0,0.3,0,-100.512,34.1688,-100.329,34.2615,12.25,975,Tornado,#FFAA00
1052,2010,4,22,4/22/2010,20:05:00,3,TX,48,0,0,0,0,0,-100.22,34.15,-100.15,34.1934,5,150,Tornado,#888888
1053,2010,4,22,4/22/2010,20:05:00,3,TX,48,0,0,0,0,0,-100.22,34.15,-100.15,34.1934,5,150,Tornado,#888888
1054,2010,4,23,4/23/2010,18:34:00,3,TX,48,0,0,0,0,0,-94.2455,33.0808,-94.1649,33.0971,4.8,50,Tornado,#888888
1055,2010,4,23,4/23/2010,18:34:00,3,TX,48,0,0,0,0,0,-94.2455,33.0808,-94.1649,33.0971,4.8,50,Tornado,#888888
1056,2010,4,23,4/23/2010,18:44:00,3,TX,48,0,0,0,0.03,0,-94.1611,33.1541,-93.8847,33.2618,17.62,100,Tornado,#888888
1057,2010,4,23,4/23/2010,18:44:00,3,TX,48,0,0,0,0.03,0,-94.1611,33.1541,-93.8847,33.2618,17.62,100,Tornado,#888888
1058,2010,4,23,4/23/2010,18:44:00,3,TX,48,0,0,0,0.03,0,-94.1611,33.1541,-93.8847,33.2618,17.62,100,Tornado,#888888
1059,2010,4,23,4/23/2010,18:44:00,3,TX,48,0,0,0,0.03,0,-94.1611,33.1541,-93.8847,33.2618,17.62,100,Tornado,#888888
1060,2010,4,23,4/23/2010,18:44:00,3,TX,48,0,0,0,0.03,0,-94.1611,33.1541,-93.8847,33.2618,17.62,100,Tornado,#888888
1061,2010,4,23,4/23/2010,18:44:00,3,TX,48,0,0,0,0.03,0,-94.1611,33.1541,-93.8847,33.2618,17.62,100,Tornado,#888888
1062,2010,4,23,4/23/2010,18:44:00,3,TX,48,0,0,0,0.03,0,-94.1611,33.1541,-93.8847,33.2618,17.62,100,Tornado,#888888
1063,2010,4,23,4/23/2010,18:44:00,3,TX,48,0,0,0,0.03,0,-94.1611,33.1541,-93.8847,33.2618,17.62,100,Tornado,#888888
1064,2010,4,24,4/24/2010,1:31:00,3,TX,48,0,3,0,0.075,0,-95.451,32.818,-95.392,32.854,4.23,100,Tornado,#888888
1065,2010,4,24,4/24/2010,1:31:00,3,TX,48,0,3,0,0.075,0,-95.451,32.818,-95.392,32.854,4.23,100,Tornado,#888888
1066,2010,5,14,5/14/2010,11:56:00,3,TX,48,0,0,0,0,0,-102.802,31.7548,-102.779,31.7931,2.98,100,Tornado,#888888
1067,2010,5,14,5/14/2010,12:15:00,3,TX,48,3,0,0,0.1,0,-102.73,31.8344,-102.731,31.8964,4.28,500,Tornado,#FFAA00
1068,2010,5,18,5/18/2010,17:28:00,3,TX,48,0,0,0,0,0,-101.984,35.8233,-101.945,35.8295,2.22,25,Tornado,#888888
1069,2010,5,18,5/18/2010,18:44:00,3,TX,48,2,0,0,0.04,0,-101.47,35.9099,-101.488,35.9807,4.99,300,Tornado,#008000
1070,2010,5,18,5/18/2010,18:44:00,3,TX,48,2,0,0,0.04,0,-101.47,35.9099,-101.488,35.9807,4.99,300,Tornado,#008000
1071,2010,5,18,5/18/2010,20:30:00,3,TX,48,0,0,0,0,0,-102.373,36.23,-102.302,36.244,4.08,25,Tornado,#888888
1072,2010,5,18,5/18/2010,20:30:00,3,TX,48,0,0,0,0,0,-102.373,36.23,-102.302,36.244,4.08,25,Tornado,#888888
1073,2010,5,23,5/23/2010,17:56:00,3,TX,48,2,0,0,0.024,0,-103.435,31.0092,-103.392,30.9653,3.96,300,Tornado,#008000
1074,2010,5,24,5/24/2010,19:29:00,3,TX,48,0,0,0,0.006,0,-101.272,36.2,-101.251,36.2409,3.06,100,Tornado,#888888
1075,2010,6,2,6/2/2010,21:47:00,3,TX,48,1,0,0,0.07,0.01,-97.7433,28.151,-97.6206,28.1412,7.57,440,Tornado,#0000FF
1076,2010,6,2,6/2/2010,21:47:00,3,TX,48,1,0,0,0.07,0.01,-97.7433,28.151,-97.6206,28.1412,7.57,440,Tornado,#0000FF
1077,2010,6,2,6/2/2010,21:47:00,3,TX,48,1,0,0,0.07,0.01,-97.7433,28.151,-97.6206,28.1412,7.57,440,Tornado,#0000FF
1078,2010,6,2,6/2/2010,22:34:00,3,TX,48,2,0,0,0.25,0,-97.1254,28.0499,-97.1006,28,3.76,500,Tornado,#008000
1079,2010,6,9,6/9/2010,4:32:00,3,TX,48,1,0,0,0.1,0,-94.4157,30.0104,-94.4026,30.0487,2.76,100,Tornado,#0000FF
1080,2010,6,10,6/10/2010,9:56:00,3,TX,48,1,0,0,0.075,0,-95.6555,31.312,-95.6418,31.351,2.81,75,Tornado,#0000FF
