FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
382,1982,3,14,3/14/1982,1:30:00,3,TX,48,2,0,0,5,0,-99.92,32.07,-99.75,32.12,10,150,Tornado,#008000
383,1982,3,14,3/14/1982,1:30:00,3,TX,48,2,0,0,5,0,-99.92,32.07,-99.75,32.12,10,150,Tornado,#008000
384,1982,3,14,3/14/1982,1:30:00,3,TX,48,2,0,0,5,0,-99.92,32.07,-99.75,32.12,10,150,Tornado,#008000
385,1982,3,14,3/14/1982,1:30:00,3,TX,48,2,0,0,5,0,-99.92,32.07,-99.75,32.12,10,150,Tornado,#008000
386,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
387,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
388,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
389,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
390,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
391,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
392,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
393,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
394,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
395,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
396,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
397,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
398,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
399,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
400,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
401,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
402,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
403,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
404,1982,3,14,3/14/1982,1:40:00,3,TX,48,3,14,0,6,0,-100.15,31.87,-99.55,32.15,40.5,173,Tornado,#FFAA00
405,1982,3,14,3/14/1982,3:15:00,3,TX,48,1,0,0,0,0,-99.15,32.12,-99.08,32.15,5,100,Tornado,#0000FF
406,1982,3,14,3/14/1982,3:15:00,3,TX,48,1,0,0,0,0,-99.15,32.12,-99.08,32.15,5,100,Tornado,#0000FF
407,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
408,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
409,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
410,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
411,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
412,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
413,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
414,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
415,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
416,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
417,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
418,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
419,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
420,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
421,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
422,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
423,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
424,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
425,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
426,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
427,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
428,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
429,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
430,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
431,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
432,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
433,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
434,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
435,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
436,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
437,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
438,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
439,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
440,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
441,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
442,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
443,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
444,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
445,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
446,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
447,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
448,1982,3,18,3/18/1982,23:55:00,3,TX,48,4,12,0,6,0,-101.73,36.02,-100.52,36.82,88,880,Tornado,#FF0000
449,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
450,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
451,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
452,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
453,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
454,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
455,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
456,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
457,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
458,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
459,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
460,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
461,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
462,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
463,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
464,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
465,1982,4,2,4/2/1982,15:20:00,3,TX,48,3,1,1,6,0,-96.28,33.63,-95.7,33.63,32,150,Tornado,#FFAA00
466,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
467,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
468,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
469,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
470,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
471,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
472,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
473,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
474,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
475,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
476,1982,4,2,4/2/1982,16:00:00,3,TX,48,4,170,10,7,0,-95.63,33.65,-95.23,33.68,23,250,Tornado,#FF0000
477,1982,4,2,4/2/1982,16:30:00,3,TX,48,2,0,0,4,0,-95.22,33.63,-95.12,33.68,5,100,Tornado,#008000
478,1982,4,2,4/2/1982,16:30:00,3,TX,48,2,0,0,4,0,-95.22,33.63,-95.12,33.68,5,100,Tornado,#008000
479,1982,4,2,4/2/1982,16:30:00,3,TX,48,2,0,0,4,0,-95.22,33.63,-95.12,33.68,5,100,Tornado,#008000
480,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
481,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
482,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
483,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
484,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
485,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
486,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
487,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
488,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
489,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
490,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
491,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
492,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
493,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
494,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
495,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
496,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
497,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
498,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
499,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
500,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
501,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
502,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
503,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
504,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
505,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
506,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
507,1982,4,2,4/2/1982,16:40:00,3,TX,48,3,4,1,6,0,-95.03,33.63,-94.08,33.63,52,233,Tornado,#FFAA00
508,1982,4,14,4/14/1982,19:30:00,3,TX,48,0,0,0,0,0,-99.67,31.83,-99.63,31.85,3,77,Tornado,#888888
509,1982,4,19,4/19/1982,15:30:00,3,TX,48,1,0,0,2,0,-94.75,31.67,-94.68,31.67,3,100,Tornado,#0000FF
510,1982,4,19,4/19/1982,15:30:00,3,TX,48,1,0,0,2,0,-94.75,31.67,-94.68,31.67,3,100,Tornado,#0000FF
511,1982,4,20,4/20/1982,12:15:00,3,TX,48,1,0,0,0,0,-98.53,30.32,-98.47,30.33,4,30,Tornado,#0000FF
512,1982,4,25,4/25/1982,18:08:00,3,TX,48,1,0,0,4,0,-95.25,33.85,-95.17,33.85,4,77,Tornado,#0000FF
513,1982,4,25,4/25/1982,18:08:00,3,TX,48,1,0,0,4,0,-95.25,33.85,-95.17,33.85,4,77,Tornado,#0000FF
514,1982,4,25,4/25/1982,18:10:00,3,TX,48,2,0,0,5,0,-95.35,33.55,-95.1,33.57,13,100,Tornado,#008000
515,1982,4,25,4/25/1982,18:10:00,3,TX,48,2,0,0,5,0,-95.35,33.55,-95.1,33.57,13,100,Tornado,#008000
516,1982,4,25,4/25/1982,18:10:00,3,TX,48,2,0,0,5,0,-95.35,33.55,-95.1,33.57,13,100,Tornado,#008000
517,1982,4,25,4/25/1982,18:10:00,3,TX,48,2,0,0,5,0,-95.35,33.55,-95.1,33.57,13,100,Tornado,#008000
518,1982,4,25,4/25/1982,18:10:00,3,TX,48,2,0,0,5,0,-95.35,33.55,-95.1,33.57,13,100,Tornado,#008000
519,1982,4,25,4/25/1982,18:10:00,3,TX,48,2,0,0,5,0,-95.35,33.55,-95.1,33.57,13,100,Tornado,#008000
520,1982,4,25,4/25/1982,18:10:00,3,TX,48,2,0,0,5,0,-95.35,33.55,-95.1,33.57,13,100,Tornado,#008000
521,1982,4,25,4/25/1982,18:50:00,3,TX,48,1,0,0,1,0,-94.73,33.5,-94.67,33.5,3,50,Tornado,#0000FF
522,1982,4,25,4/25/1982,19:42:00,3,TX,48,1,0,0,1,0,-94.6,33,-94.48,33.05,6,50,Tornado,#0000FF
523,1982,4,25,4/25/1982,19:42:00,3,TX,48,1,0,0,1,0,-94.6,33,-94.48,33.05,6,50,Tornado,#0000FF
524,1982,4,25,4/25/1982,19:42:00,3,TX,48,1,0,0,1,0,-94.6,33,-94.48,33.05,6,50,Tornado,#0000FF
525,1982,5,6,5/6/1982,3:15:00,3,TX,48,1,0,0,6,0,-97.75,29.4,-97.65,29.42,7,40,Tornado,#0000FF
526,1982,5,6,5/6/1982,3:15:00,3,TX,48,1,0,0,6,0,-97.75,29.4,-97.65,29.42,7,40,Tornado,#0000FF
527,1982,5,6,5/6/1982,3:15:00,3,TX,48,1,0,0,6,0,-97.75,29.4,-97.65,29.42,7,40,Tornado,#0000FF
528,1982,5,9,5/9/1982,19:11:00,3,TX,48,3,1,0,6,0,-102.08,35.15,-102.12,35.28,8.2,40,Tornado,#FFAA00
529,1982,5,9,5/9/1982,19:11:00,3,TX,48,3,1,0,6,0,-102.08,35.15,-102.12,35.28,8.2,40,Tornado,#FFAA00
530,1982,5,9,5/9/1982,19:11:00,3,TX,48,3,1,0,6,0,-102.08,35.15,-102.12,35.28,8.2,40,Tornado,#FFAA00
531,1982,5,9,5/9/1982,19:11:00,3,TX,48,3,1,0,6,0,-102.08,35.15,-102.12,35.28,8.2,40,Tornado,#FFAA00
532,1982,5,11,5/11/1982,18:10:00,3,TX,48,3,0,0,5,0,-100.72,34.65,-100.43,34.57,15,40,Tornado,#FFAA00
533,1982,5,11,5/11/1982,18:10:00,3,TX,48,3,0,0,5,0,-100.72,34.65,-100.43,34.57,15,40,Tornado,#FFAA00
534,1982,5,11,5/11/1982,18:10:00,3,TX,48,3,0,0,5,0,-100.72,34.65,-100.43,34.57,15,40,Tornado,#FFAA00
535,1982,5,11,5/11/1982,18:10:00,3,TX,48,3,0,0,5,0,-100.72,34.65,-100.43,34.57,15,40,Tornado,#FFAA00
536,1982,5,11,5/11/1982,18:10:00,3,TX,48,3,0,0,5,0,-100.72,34.65,-100.43,34.57,15,40,Tornado,#FFAA00
537,1982,5,11,5/11/1982,18:10:00,3,TX,48,3,0,0,5,0,-100.72,34.65,-100.43,34.57,15,40,Tornado,#FFAA00
538,1982,5,11,5/11/1982,18:10:00,3,TX,48,3,0,0,5,0,-100.72,34.65,-100.43,34.57,15,40,Tornado,#FFAA00
539,1982,5,11,5/11/1982,18:10:00,3,TX,48,3,0,0,5,0,-100.72,34.65,-100.43,34.57,15,40,Tornado,#FFAA00
540,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
541,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
542,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
543,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
544,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
545,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
546,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
547,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
548,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
549,1982,5,11,5/11/1982,18:55:00,3,TX,48,1,0,0,5,0,-100.78,29.4,-100.42,29.35,19,60,Tornado,#0000FF
550,1982,5,11,5/11/1982,20:15:00,3,TX,48,1,1,0,5,0,-97.05,32.95,-96.97,33,3,50,Tornado,#0000FF
551,1982,5,11,5/11/1982,20:15:00,3,TX,48,1,1,0,5,0,-97.05,32.95,-96.97,33,3,50,Tornado,#0000FF
552,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
553,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
554,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
555,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
556,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
557,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
558,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
559,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
560,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
561,1982,5,12,5/12/1982,2:35:00,3,TX,48,2,17,0,2,0,-102.75,32.42,-102.67,32.75,21,100,Tornado,#008000
562,1982,5,12,5/12/1982,14:00:00,3,TX,48,2,6,0,6,0,-97.83,32.6,-97.68,32.67,8,150,Tornado,#008000
563,1982,5,12,5/12/1982,14:00:00,3,TX,48,2,6,0,6,0,-97.83,32.6,-97.68,32.67,8,150,Tornado,#008000
564,1982,5,12,5/12/1982,14:00:00,3,TX,48,2,6,0,6,0,-97.83,32.6,-97.68,32.67,8,150,Tornado,#008000
565,1982,5,12,5/12/1982,14:00:00,3,TX,48,2,6,0,6,0,-97.83,32.6,-97.68,32.67,8,150,Tornado,#008000
566,1982,5,12,5/12/1982,14:10:00,3,TX,48,3,2,0,5,0,-98.23,32.48,-98.08,32.55,9,100,Tornado,#FFAA00
567,1982,5,12,5/12/1982,14:10:00,3,TX,48,3,2,0,5,0,-98.23,32.48,-98.08,32.55,9,100,Tornado,#FFAA00
568,1982,5,12,5/12/1982,14:10:00,3,TX,48,3,2,0,5,0,-98.23,32.48,-98.08,32.55,9,100,Tornado,#FFAA00
569,1982,5,12,5/12/1982,14:10:00,3,TX,48,3,2,0,5,0,-98.23,32.48,-98.08,32.55,9,100,Tornado,#FFAA00
570,1982,5,12,5/12/1982,14:55:00,3,TX,48,1,0,0,2,0,-99.42,34.13,-99.3,34.23,8,100,Tornado,#0000FF
571,1982,5,12,5/12/1982,14:55:00,3,TX,48,1,0,0,2,0,-99.42,34.13,-99.3,34.23,8,100,Tornado,#0000FF
572,1982,5,12,5/12/1982,14:55:00,3,TX,48,1,0,0,2,0,-99.42,34.13,-99.3,34.23,8,100,Tornado,#0000FF
573,1982,5,12,5/12/1982,14:55:00,3,TX,48,1,0,0,2,0,-99.42,34.13,-99.3,34.23,8,100,Tornado,#0000FF
